CMDLINE C:\Users\anton\AppData\Local\Programs\Python\Python310\python.exe .\held_karp_algorithm.py
MEM 54.000000 1668776120.0755
MEM 54.019531 1668776120.1835
MEM 54.046875 1668776120.2934
MEM 54.062500 1668776120.4020
MEM 54.082031 1668776120.5104
MEM 54.101562 1668776120.6187
MEM 54.121094 1668776120.7276
MEM 54.136719 1668776120.8363
MEM 54.156250 1668776120.9444
MEM 54.175781 1668776121.0530
MEM 54.191406 1668776121.1616
MEM 54.210938 1668776121.2704
MEM 54.230469 1668776121.3792
MEM 54.250000 1668776121.4874
MEM 54.273438 1668776121.5961
MEM 54.292969 1668776121.7045
MEM 54.312500 1668776121.8137
MEM 54.328125 1668776121.9230
MEM 54.351562 1668776122.0315
MEM 54.417969 1668776122.1401
MEM 54.417969 1668776122.2486
MEM 54.417969 1668776122.3580
MEM 54.480469 1668776122.4669
MEM 54.480469 1668776122.5760
MEM 54.480469 1668776122.6845
MEM 54.480469 1668776122.7938
MEM 54.492188 1668776122.9038
MEM 54.511719 1668776123.0126
MEM 54.531250 1668776123.1220
MEM 54.546875 1668776123.2318
MEM 54.562500 1668776123.3406
MEM 54.578125 1668776123.4490
MEM 54.589844 1668776123.5594
MEM 54.605469 1668776123.6644
MEM 54.621094 1668776123.7744
MEM 54.636719 1668776123.8863
MEM 54.652344 1668776123.9865
MEM 54.675781 1668776124.0961
MEM 54.687500 1668776124.1998
MEM 54.703125 1668776124.3095
MEM 54.722656 1668776124.4184
MEM 54.742188 1668776124.5275
MEM 54.765625 1668776124.6376
MEM 54.789062 1668776124.7473
MEM 54.804688 1668776124.8559
MEM 54.820312 1668776124.9654
MEM 54.839844 1668776125.0740
MEM 54.855469 1668776125.1826
MEM 54.875000 1668776125.2907
MEM 54.890625 1668776125.3983
MEM 54.910156 1668776125.5082
MEM 54.980469 1668776125.6167
MEM 54.980469 1668776125.7272
MEM 54.980469 1668776125.8370
MEM 54.980469 1668776125.9459
MEM 55.042969 1668776126.0531
MEM 55.042969 1668776126.1623
MEM 55.042969 1668776126.2712
MEM 55.046875 1668776126.3795
MEM 55.070312 1668776126.4889
MEM 55.089844 1668776126.5972
MEM 55.105469 1668776126.7070
MEM 55.121094 1668776126.8161
MEM 55.136719 1668776126.9260
MEM 55.156250 1668776127.0355
MEM 55.175781 1668776127.1440
MEM 55.191406 1668776127.2547
MEM 55.207031 1668776127.3627
MEM 55.226562 1668776127.4720
MEM 55.246094 1668776127.5804
MEM 55.261719 1668776127.6889
MEM 55.277344 1668776127.7978
MEM 55.296875 1668776127.9081
MEM 55.312500 1668776128.0172
MEM 55.328125 1668776128.1255
MEM 55.347656 1668776128.2338
MEM 55.363281 1668776128.3425
MEM 55.382812 1668776128.4513
MEM 55.398438 1668776128.5608
MEM 55.410156 1668776128.6702
MEM 55.421875 1668776128.7794
MEM 55.441406 1668776128.8880
MEM 55.464844 1668776128.9965
MEM 55.542969 1668776129.1057
MEM 55.542969 1668776129.2150
MEM 55.542969 1668776129.3230
MEM 55.542969 1668776129.4316
MEM 55.605469 1668776129.5406
MEM 55.605469 1668776129.6490
MEM 55.605469 1668776129.7572
MEM 55.605469 1668776129.8670
MEM 55.621094 1668776129.9752
MEM 55.636719 1668776130.0854
MEM 55.652344 1668776130.1941
MEM 55.667969 1668776130.3032
MEM 55.683594 1668776130.4124
MEM 55.699219 1668776130.5207
MEM 55.714844 1668776130.6310
MEM 55.734375 1668776130.7396
MEM 55.750000 1668776130.8482
MEM 55.761719 1668776130.9571
MEM 55.781250 1668776131.0666
MEM 55.800781 1668776131.1774
MEM 55.820312 1668776131.2868
MEM 55.839844 1668776131.3956
MEM 55.855469 1668776131.5052
MEM 55.875000 1668776131.6145
MEM 55.890625 1668776131.7228
MEM 55.906250 1668776131.8324
MEM 55.925781 1668776131.9420
MEM 55.945312 1668776132.0517
MEM 55.960938 1668776132.1605
MEM 55.972656 1668776132.2694
MEM 55.988281 1668776132.3793
MEM 56.003906 1668776132.4884
MEM 56.019531 1668776132.5983
MEM 56.039062 1668776132.7066
MEM 56.105469 1668776132.8159
MEM 56.105469 1668776132.9255
MEM 56.105469 1668776133.0339
MEM 56.167969 1668776133.1431
MEM 56.167969 1668776133.2526
MEM 56.167969 1668776133.3615
MEM 56.167969 1668776133.4708
MEM 56.179688 1668776133.5816
MEM 56.199219 1668776133.6897
MEM 56.214844 1668776133.7974
MEM 56.226562 1668776133.9054
MEM 56.246094 1668776134.0149
MEM 56.261719 1668776134.1237
MEM 56.277344 1668776134.2324
MEM 56.296875 1668776134.3410
MEM 56.312500 1668776134.4508
MEM 56.332031 1668776134.5588
MEM 56.351562 1668776134.6668
MEM 56.367188 1668776134.7758
MEM 56.386719 1668776134.8842
MEM 56.406250 1668776134.9925
MEM 56.421875 1668776135.1026
MEM 56.441406 1668776135.2116
MEM 56.457031 1668776135.3217
MEM 56.472656 1668776135.4310
MEM 56.488281 1668776135.5389
MEM 56.511719 1668776135.6481
MEM 56.535156 1668776135.7574
MEM 56.550781 1668776135.8660
MEM 56.570312 1668776135.9749
MEM 56.585938 1668776136.0833
MEM 56.605469 1668776136.1917
MEM 56.667969 1668776136.3004
MEM 56.667969 1668776136.4096
MEM 56.667969 1668776136.5184
MEM 56.730469 1668776136.6275
MEM 56.730469 1668776136.7368
MEM 56.730469 1668776136.8456
MEM 56.738281 1668776136.9551
MEM 56.757812 1668776137.0644
MEM 56.781250 1668776137.1730
MEM 56.804688 1668776137.2817
MEM 56.828125 1668776137.3910
MEM 56.843750 1668776137.5001
MEM 56.859375 1668776137.6073
MEM 56.878906 1668776137.7167
MEM 56.898438 1668776137.8252
MEM 56.914062 1668776137.9342
MEM 56.933594 1668776138.0437
MEM 56.953125 1668776138.1523
MEM 56.972656 1668776138.2611
MEM 56.992188 1668776138.3697
MEM 57.007812 1668776138.4784
MEM 57.019531 1668776138.5877
MEM 57.035156 1668776138.6970
MEM 57.054688 1668776138.8061
MEM 57.070312 1668776138.9139
MEM 57.089844 1668776139.0228
MEM 57.105469 1668776139.1328
MEM 57.121094 1668776139.2416
MEM 57.140625 1668776139.3501
MEM 57.156250 1668776139.4598
MEM 57.167969 1668776139.5708
MEM 57.230469 1668776139.6810
MEM 57.230469 1668776139.7910
MEM 57.230469 1668776139.9007
MEM 57.234375 1668776140.0090
MEM 57.253906 1668776140.1172
MEM 57.269531 1668776140.2253
MEM 57.285156 1668776140.3344
MEM 57.304688 1668776140.4439
MEM 57.320312 1668776140.5525
MEM 57.332031 1668776140.6601
MEM 57.343750 1668776140.7687
MEM 57.359375 1668776140.8764
MEM 57.375000 1668776140.9858
MEM 57.394531 1668776141.0944
MEM 57.414062 1668776141.2030
MEM 57.425781 1668776141.3114
MEM 57.445312 1668776141.4205
MEM 57.460938 1668776141.5304
MEM 57.476562 1668776141.6398
MEM 57.488281 1668776141.7498
MEM 57.500000 1668776141.8587
MEM 57.515625 1668776141.9672
MEM 57.535156 1668776142.0770
MEM 57.550781 1668776142.1857
MEM 57.566406 1668776142.2944
MEM 57.585938 1668776142.4020
MEM 57.601562 1668776142.5108
MEM 57.617188 1668776142.6193
MEM 57.636719 1668776142.7282
MEM 57.648438 1668776142.8378
MEM 57.667969 1668776142.9456
MEM 57.683594 1668776143.0538
MEM 57.695312 1668776143.1628
MEM 57.710938 1668776143.2714
MEM 57.730469 1668776143.3800
MEM 57.746094 1668776143.4894
MEM 57.761719 1668776143.5981
MEM 57.781250 1668776143.7062
MEM 57.855469 1668776143.8155
MEM 57.855469 1668776143.9245
MEM 57.855469 1668776144.0332
MEM 57.855469 1668776144.1419
MEM 57.867188 1668776144.2511
MEM 57.882812 1668776144.3600
MEM 57.902344 1668776144.4691
MEM 57.917969 1668776144.5770
MEM 57.937500 1668776144.6858
MEM 57.957031 1668776144.7950
MEM 57.972656 1668776144.9052
MEM 57.988281 1668776145.0145
MEM 58.007812 1668776145.1246
MEM 58.027344 1668776145.2326
MEM 58.050781 1668776145.3416
MEM 58.070312 1668776145.4504
MEM 58.085938 1668776145.5593
MEM 58.101562 1668776145.6671
MEM 58.121094 1668776145.7757
MEM 58.140625 1668776145.8864
MEM 58.152344 1668776145.9951
MEM 58.167969 1668776146.1044
MEM 58.187500 1668776146.2136
MEM 58.203125 1668776146.3229
MEM 58.222656 1668776146.4319
MEM 58.238281 1668776146.5420
MEM 58.257812 1668776146.6509
MEM 58.273438 1668776146.7598
MEM 58.289062 1668776146.8678
MEM 58.355469 1668776146.9778
MEM 58.355469 1668776147.0858
MEM 58.355469 1668776147.1950
MEM 58.355469 1668776147.3064
MEM 58.417969 1668776147.4149
MEM 58.417969 1668776147.5249
MEM 58.417969 1668776147.6337
MEM 58.425781 1668776147.7428
MEM 58.433594 1668776147.8535
MEM 58.449219 1668776147.9649
MEM 58.464844 1668776148.0729
MEM 58.480469 1668776148.1813
MEM 58.496094 1668776148.2927
MEM 58.511719 1668776148.4011
MEM 58.527344 1668776148.5090
MEM 58.546875 1668776148.6175
MEM 58.558594 1668776148.7264
MEM 58.574219 1668776148.8341
MEM 58.589844 1668776148.9433
MEM 58.609375 1668776149.0534
MEM 58.625000 1668776149.1611
MEM 58.640625 1668776149.2694
MEM 58.660156 1668776149.3782
MEM 58.675781 1668776149.4891
MEM 58.691406 1668776149.5970
MEM 58.707031 1668776149.7060
MEM 58.722656 1668776149.8145
MEM 58.738281 1668776149.9239
MEM 58.753906 1668776150.0335
MEM 58.777344 1668776150.1423
MEM 58.796875 1668776150.2522
MEM 58.816406 1668776150.3611
MEM 58.832031 1668776150.4681
MEM 58.847656 1668776150.5768
MEM 58.917969 1668776150.6858
MEM 58.917969 1668776150.7942
MEM 58.917969 1668776150.9031
MEM 58.917969 1668776151.0095
MEM 58.980469 1668776151.1177
MEM 58.980469 1668776151.2263
MEM 58.980469 1668776151.3361
MEM 58.980469 1668776151.4454
MEM 58.992188 1668776151.5528
MEM 59.011719 1668776151.6616
MEM 59.027344 1668776151.7708
MEM 59.042969 1668776151.8807
MEM 59.062500 1668776151.9893
MEM 59.074219 1668776152.0982
MEM 59.089844 1668776152.2070
MEM 59.105469 1668776152.3163
MEM 59.125000 1668776152.4226
MEM 59.144531 1668776152.5316
MEM 59.160156 1668776152.6410
MEM 59.171875 1668776152.7502
MEM 59.191406 1668776152.8597
MEM 59.207031 1668776152.9686
MEM 59.222656 1668776153.0783
MEM 59.238281 1668776153.1873
MEM 59.253906 1668776153.2962
MEM 59.269531 1668776153.4046
MEM 59.289062 1668776153.5167
MEM 59.308594 1668776153.6249
MEM 59.324219 1668776153.7340
MEM 59.339844 1668776153.8430
MEM 59.359375 1668776153.9519
MEM 59.378906 1668776154.0609
MEM 59.394531 1668776154.1693
MEM 59.414062 1668776154.2790
MEM 59.480469 1668776154.3866
MEM 59.480469 1668776154.4958
MEM 59.480469 1668776154.6052
MEM 59.480469 1668776154.7148
MEM 59.542969 1668776154.8247
MEM 59.542969 1668776154.9319
MEM 59.542969 1668776155.0402
MEM 59.542969 1668776155.1497
MEM 59.550781 1668776155.2581
MEM 59.566406 1668776155.3674
MEM 59.582031 1668776155.4761
MEM 59.589844 1668776155.5852
MEM 59.605469 1668776155.6935
MEM 59.621094 1668776155.8017
MEM 59.640625 1668776155.9107
MEM 59.660156 1668776156.0197
MEM 59.675781 1668776156.1275
MEM 59.695312 1668776156.2375
MEM 59.714844 1668776156.3475
MEM 59.734375 1668776156.4567
MEM 59.750000 1668776156.5666
MEM 59.769531 1668776156.6758
MEM 59.792969 1668776156.7850
MEM 59.808594 1668776156.8949
MEM 59.828125 1668776157.0035
MEM 59.847656 1668776157.1120
MEM 59.867188 1668776157.2223
MEM 59.882812 1668776157.3311
MEM 59.902344 1668776157.4405
MEM 59.921875 1668776157.5492
MEM 59.937500 1668776157.6581
MEM 59.957031 1668776157.7674
MEM 59.976562 1668776157.8763
MEM 60.042969 1668776157.9857
MEM 60.042969 1668776158.0937
MEM 60.042969 1668776158.2017
MEM 60.105469 1668776158.3105
MEM 60.105469 1668776158.4198
MEM 60.105469 1668776158.5296
MEM 60.109375 1668776158.6385
MEM 60.125000 1668776158.7464
MEM 60.144531 1668776158.8549
MEM 60.164062 1668776158.9640
MEM 60.183594 1668776159.0735
MEM 60.199219 1668776159.1821
MEM 60.218750 1668776159.2920
MEM 60.238281 1668776159.4008
MEM 60.253906 1668776159.5100
MEM 60.273438 1668776159.6189
MEM 60.292969 1668776159.7274
MEM 60.308594 1668776159.8357
MEM 60.332031 1668776159.9446
MEM 60.355469 1668776160.0536
MEM 60.375000 1668776160.1626
MEM 60.390625 1668776160.2718
MEM 60.410156 1668776160.3811
MEM 60.425781 1668776160.4908
MEM 60.445312 1668776160.5999
MEM 60.460938 1668776160.7081
MEM 60.476562 1668776160.8168
MEM 60.492188 1668776160.9246
MEM 60.507812 1668776161.0334
MEM 60.523438 1668776161.1430
MEM 60.539062 1668776161.2503
MEM 60.605469 1668776161.3602
MEM 60.605469 1668776161.4687
MEM 60.605469 1668776161.5785
MEM 60.605469 1668776161.6882
MEM 60.667969 1668776161.7969
MEM 60.667969 1668776161.9065
MEM 60.667969 1668776162.0160
MEM 60.667969 1668776162.1253
MEM 60.683594 1668776162.2326
MEM 60.699219 1668776162.3426
MEM 60.718750 1668776162.4527
MEM 60.734375 1668776162.5609
MEM 60.753906 1668776162.6693
MEM 60.769531 1668776162.7785
MEM 60.785156 1668776162.8883
MEM 60.800781 1668776162.9968
MEM 60.820312 1668776163.1048
MEM 60.839844 1668776163.2130
MEM 60.855469 1668776163.3213
MEM 60.875000 1668776163.4306
MEM 60.890625 1668776163.5390
MEM 60.910156 1668776163.6473
MEM 60.925781 1668776163.7563
MEM 60.945312 1668776163.8644
MEM 60.968750 1668776163.9743
MEM 60.992188 1668776164.0846
MEM 61.011719 1668776164.1932
MEM 61.031250 1668776164.3016
MEM 61.046875 1668776164.4105
MEM 61.066406 1668776164.5198
MEM 61.082031 1668776164.6282
MEM 61.101562 1668776164.7364
MEM 61.167969 1668776164.8460
MEM 61.167969 1668776164.9541
MEM 61.167969 1668776165.0616
MEM 61.242188 1668776165.1708
MEM 61.214844 1668776165.2793
MEM 61.214844 1668776165.3869
MEM 61.218750 1668776165.4970
MEM 61.238281 1668776165.6060
MEM 61.257812 1668776165.7163
MEM 61.277344 1668776165.8253
MEM 61.296875 1668776165.9344
MEM 61.316406 1668776166.0425
MEM 61.332031 1668776166.1509
MEM 61.351562 1668776166.2617
MEM 61.367188 1668776166.3700
MEM 61.382812 1668776166.4785
MEM 61.398438 1668776166.5888
MEM 61.417969 1668776166.6986
MEM 61.437500 1668776166.8076
MEM 61.453125 1668776166.9171
MEM 61.468750 1668776167.0266
MEM 61.484375 1668776167.1383
MEM 61.500000 1668776167.2478
MEM 61.515625 1668776167.3566
MEM 61.535156 1668776167.4650
MEM 61.554688 1668776167.5736
MEM 61.574219 1668776167.6832
MEM 61.589844 1668776167.7911
MEM 61.609375 1668776167.8999
MEM 61.625000 1668776168.0086
MEM 61.644531 1668776168.1173
MEM 61.714844 1668776168.2265
MEM 61.714844 1668776168.3361
MEM 61.714844 1668776168.4444
MEM 61.718750 1668776168.5536
MEM 61.738281 1668776168.6620
MEM 61.753906 1668776168.7707
MEM 61.769531 1668776168.8797
MEM 61.789062 1668776168.9883
MEM 61.808594 1668776169.0980
MEM 61.824219 1668776169.2070
MEM 61.843750 1668776169.3145
MEM 61.859375 1668776169.4242
MEM 61.878906 1668776169.5327
MEM 61.894531 1668776169.6403
MEM 61.914062 1668776169.7486
MEM 61.929688 1668776169.8551
MEM 61.945312 1668776169.9635
MEM 61.960938 1668776170.0725
MEM 61.980469 1668776170.1828
MEM 61.996094 1668776170.2915
MEM 62.015625 1668776170.4003
MEM 62.031250 1668776170.5086
MEM 62.046875 1668776170.6176
MEM 62.058594 1668776170.7279
MEM 62.074219 1668776170.8382
MEM 62.085938 1668776170.9455
MEM 62.101562 1668776171.0545
MEM 62.117188 1668776171.1637
MEM 62.128906 1668776171.2731
MEM 62.144531 1668776171.3827
MEM 62.160156 1668776171.4921
MEM 62.175781 1668776171.6017
MEM 62.191406 1668776171.7105
MEM 62.207031 1668776171.8181
MEM 62.222656 1668776171.9265
MEM 62.234375 1668776172.0364
MEM 62.246094 1668776172.1438
MEM 62.257812 1668776172.2510
MEM 62.277344 1668776172.3603
MEM 62.339844 1668776172.4685
MEM 62.339844 1668776172.5763
MEM 62.339844 1668776172.6849
MEM 62.339844 1668776172.7933
MEM 62.347656 1668776172.9027
MEM 62.355469 1668776173.0109
MEM 62.371094 1668776173.1198
MEM 62.386719 1668776173.2290
MEM 62.398438 1668776173.3377
MEM 62.410156 1668776173.4468
MEM 62.429688 1668776173.5553
MEM 62.445312 1668776173.6646
MEM 62.460938 1668776173.7737
MEM 62.476562 1668776173.8827
MEM 62.492188 1668776173.9911
MEM 62.507812 1668776174.0998
MEM 62.523438 1668776174.2083
MEM 62.542969 1668776174.3165
MEM 62.554688 1668776174.4263
MEM 62.570312 1668776174.5350
MEM 62.585938 1668776174.6436
MEM 62.601562 1668776174.7522
MEM 62.621094 1668776174.8621
MEM 62.636719 1668776174.9732
MEM 62.652344 1668776175.0816
MEM 62.660156 1668776175.1913
MEM 62.675781 1668776175.3009
MEM 62.691406 1668776175.4097
MEM 62.710938 1668776175.5191
MEM 62.777344 1668776175.6277
MEM 62.777344 1668776175.7350
MEM 62.777344 1668776175.8459
MEM 62.777344 1668776175.9543
MEM 62.839844 1668776176.0654
MEM 62.839844 1668776176.1733
MEM 62.839844 1668776176.2811
MEM 62.839844 1668776176.3892
MEM 62.839844 1668776176.4969
MEM 62.851562 1668776176.6048
MEM 62.867188 1668776176.7122
MEM 62.882812 1668776176.8222
MEM 62.898438 1668776176.9303
MEM 62.910156 1668776177.0402
MEM 62.925781 1668776177.1480
MEM 62.941406 1668776177.2564
MEM 62.957031 1668776177.3644
MEM 62.972656 1668776177.4742
MEM 62.988281 1668776177.5820
MEM 63.000000 1668776177.6913
MEM 63.011719 1668776177.8008
MEM 63.027344 1668776177.9103
MEM 63.039062 1668776178.0189
MEM 63.050781 1668776178.1278
MEM 63.066406 1668776178.2368
MEM 63.082031 1668776178.3458
MEM 63.101562 1668776178.4541
MEM 63.117188 1668776178.5634
MEM 63.132812 1668776178.6726
MEM 63.148438 1668776178.7815
MEM 63.156250 1668776178.8918
MEM 63.171875 1668776178.9991
MEM 63.187500 1668776179.1094
MEM 63.203125 1668776179.2179
MEM 63.210938 1668776179.3268
MEM 63.222656 1668776179.4343
MEM 63.226562 1668776179.5432
MEM 63.238281 1668776179.6513
MEM 63.246094 1668776179.7629
MEM 63.257812 1668776179.8723
MEM 63.265625 1668776179.9790
MEM 63.339844 1668776180.0888
MEM 63.339844 1668776180.1977
MEM 63.339844 1668776180.3044
MEM 63.339844 1668776180.4120
MEM 63.339844 1668776180.5209
MEM 63.343750 1668776180.6311
MEM 63.355469 1668776180.7406
MEM 63.371094 1668776180.8486
MEM 63.386719 1668776180.9567
MEM 63.402344 1668776181.0656
MEM 63.417969 1668776181.1745
MEM 63.433594 1668776181.2826
MEM 63.449219 1668776181.3912
MEM 63.460938 1668776181.4992
MEM 63.476562 1668776181.6074
MEM 63.492188 1668776181.7147
MEM 63.507812 1668776181.8230
MEM 63.523438 1668776181.9322
MEM 63.535156 1668776182.0426
MEM 63.550781 1668776182.1524
MEM 63.566406 1668776182.2620
MEM 63.582031 1668776182.3714
MEM 63.597656 1668776182.4813
MEM 63.613281 1668776182.5905
MEM 63.632812 1668776182.6995
MEM 63.648438 1668776182.8095
MEM 63.664062 1668776182.9173
MEM 63.675781 1668776183.0263
MEM 63.691406 1668776183.1349
MEM 63.710938 1668776183.2445
MEM 63.722656 1668776183.3544
MEM 63.738281 1668776183.4629
MEM 63.753906 1668776183.5746
MEM 63.765625 1668776183.6837
MEM 63.777344 1668776183.7920
MEM 63.839844 1668776183.9004
MEM 63.839844 1668776184.0075
MEM 63.839844 1668776184.1151
MEM 63.839844 1668776184.2250
MEM 63.902344 1668776184.3330
MEM 63.902344 1668776184.4433
MEM 63.902344 1668776184.5509
MEM 63.902344 1668776184.6595
MEM 63.910156 1668776184.7690
MEM 63.917969 1668776184.8773
MEM 63.933594 1668776184.9863
MEM 63.949219 1668776185.0948
MEM 63.960938 1668776185.2034
MEM 63.976562 1668776185.3121
MEM 63.992188 1668776185.4217
MEM 64.007812 1668776185.5301
MEM 64.023438 1668776185.6382
MEM 64.031250 1668776185.7471
MEM 64.046875 1668776185.8561
MEM 64.062500 1668776185.9654
MEM 64.078125 1668776186.0749
MEM 64.093750 1668776186.1839
MEM 64.113281 1668776186.2926
MEM 64.128906 1668776186.4014
MEM 64.148438 1668776186.5101
MEM 64.164062 1668776186.6185
MEM 64.171875 1668776186.7266
MEM 64.191406 1668776186.8362
MEM 64.203125 1668776186.9449
MEM 64.218750 1668776187.0541
MEM 64.234375 1668776187.1625
MEM 64.250000 1668776187.2723
MEM 64.269531 1668776187.3809
MEM 64.339844 1668776187.4898
MEM 64.339844 1668776187.5988
MEM 64.339844 1668776187.7067
MEM 64.339844 1668776187.8164
MEM 64.402344 1668776187.9255
MEM 64.402344 1668776188.0345
MEM 64.402344 1668776188.1432
MEM 64.402344 1668776188.2513
MEM 64.410156 1668776188.3597
MEM 64.429688 1668776188.4678
MEM 64.437500 1668776188.5769
MEM 64.453125 1668776188.6863
MEM 64.468750 1668776188.7946
MEM 64.484375 1668776188.9036
MEM 64.500000 1668776189.0119
MEM 69.511719 1668776189.1198
MEM 69.523438 1668776189.2302
MEM 69.539062 1668776189.3392
MEM 69.554688 1668776189.4504
MEM 69.562500 1668776189.5606
MEM 69.578125 1668776189.6698
MEM 69.593750 1668776189.7778
MEM 69.609375 1668776189.8862
MEM 69.617188 1668776189.9948
MEM 69.636719 1668776190.1042
MEM 69.652344 1668776190.2127
MEM 69.667969 1668776190.3136
MEM 69.683594 1668776190.4216
MEM 69.699219 1668776190.5298
MEM 69.714844 1668776190.6397
MEM 69.730469 1668776190.7484
MEM 69.742188 1668776190.8567
MEM 69.757812 1668776190.9656
MEM 69.769531 1668776191.0750
MEM 69.839844 1668776191.1840
MEM 69.839844 1668776191.2920
MEM 69.839844 1668776191.4014
MEM 69.839844 1668776191.5104
MEM 69.902344 1668776191.6197
MEM 69.902344 1668776191.7283
MEM 69.902344 1668776191.8365
MEM 69.902344 1668776191.9465
MEM 69.910156 1668776192.0552
MEM 69.921875 1668776192.1632
MEM 69.937500 1668776192.2704
MEM 69.953125 1668776192.3806
MEM 69.968750 1668776192.4901
MEM 69.984375 1668776192.5992
MEM 70.000000 1668776192.7077
MEM 70.015625 1668776192.8164
MEM 70.035156 1668776192.9263
MEM 70.042969 1668776193.0350
MEM 70.058594 1668776193.1446
MEM 70.074219 1668776193.2541
MEM 70.085938 1668776193.3622
MEM 70.097656 1668776193.4703
MEM 70.113281 1668776193.5791
MEM 70.128906 1668776193.6884
MEM 70.144531 1668776193.7974
MEM 70.160156 1668776193.9063
MEM 70.167969 1668776194.0150
MEM 70.183594 1668776194.1231
MEM 70.199219 1668776194.2322
MEM 70.218750 1668776194.3410
MEM 70.234375 1668776194.4523
MEM 70.250000 1668776194.5609
MEM 70.265625 1668776194.6695
MEM 70.277344 1668776194.7772
MEM 70.339844 1668776194.8861
MEM 70.339844 1668776194.9957
MEM 70.339844 1668776195.1035
MEM 70.339844 1668776195.2125
MEM 70.402344 1668776195.3219
MEM 70.402344 1668776195.4307
MEM 70.402344 1668776195.5391
MEM 70.402344 1668776195.6478
MEM 70.410156 1668776195.7561
MEM 70.417969 1668776195.8641
MEM 70.437500 1668776195.9724
MEM 70.449219 1668776196.0812
MEM 70.464844 1668776196.1895
MEM 70.480469 1668776196.3300
MEM 70.492188 1668776196.4376
MEM 70.503906 1668776196.5454
MEM 70.519531 1668776196.6550
MEM 70.535156 1668776196.7650
MEM 70.554688 1668776196.8734
MEM 70.566406 1668776196.9813
MEM 70.578125 1668776197.0898
MEM 70.593750 1668776197.1984
MEM 70.613281 1668776197.3064
MEM 70.628906 1668776197.4149
MEM 70.644531 1668776197.5227
MEM 70.660156 1668776197.6312
MEM 70.675781 1668776197.7401
MEM 70.687500 1668776197.8493
MEM 70.703125 1668776197.9580
MEM 70.714844 1668776198.0673
MEM 70.730469 1668776198.1761
MEM 70.742188 1668776198.2863
MEM 70.753906 1668776198.3962
MEM 70.769531 1668776198.5053
MEM 70.839844 1668776198.6160
MEM 70.839844 1668776198.7244
MEM 70.839844 1668776198.8328
MEM 70.839844 1668776198.9412
MEM 70.902344 1668776199.0487
MEM 70.902344 1668776199.1577
MEM 70.902344 1668776199.2657
MEM 70.902344 1668776199.3746
MEM 70.906250 1668776199.4835
MEM 70.921875 1668776199.5914
MEM 70.933594 1668776199.7002
MEM 70.949219 1668776199.8080
MEM 70.964844 1668776199.9169
MEM 70.980469 1668776200.0267
MEM 70.996094 1668776200.1345
MEM 71.007812 1668776200.2430
MEM 71.023438 1668776200.3516
MEM 71.039062 1668776200.4605
MEM 71.054688 1668776200.5688
MEM 71.070312 1668776200.6774
MEM 71.089844 1668776200.7862
MEM 71.109375 1668776200.8965
MEM 71.125000 1668776201.0047
MEM 71.140625 1668776201.1140
MEM 71.156250 1668776201.2226
MEM 71.167969 1668776201.3323
MEM 71.183594 1668776201.4408
MEM 71.199219 1668776201.5478
MEM 71.210938 1668776201.6556
MEM 71.222656 1668776201.7642
MEM 71.234375 1668776201.8721
MEM 71.246094 1668776201.9796
MEM 71.257812 1668776202.0871
MEM 71.269531 1668776202.1955
MEM 71.285156 1668776202.3048
MEM 71.304688 1668776202.4149
MEM 71.320312 1668776202.5233
MEM 71.332031 1668776202.6322
MEM 71.402344 1668776202.7426
MEM 71.402344 1668776202.8509
MEM 71.402344 1668776202.9608
MEM 71.402344 1668776203.0699
MEM 71.464844 1668776203.1787
MEM 71.464844 1668776203.2873
MEM 71.464844 1668776203.3954
MEM 71.464844 1668776203.5048
MEM 71.468750 1668776203.6135
MEM 71.480469 1668776203.7216
MEM 71.496094 1668776203.8305
MEM 71.503906 1668776203.9393
MEM 71.523438 1668776204.0480
MEM 71.539062 1668776204.1565
MEM 71.554688 1668776204.2643
MEM 71.570312 1668776204.3733
MEM 71.585938 1668776204.4820
MEM 71.601562 1668776204.5906
MEM 71.617188 1668776204.6997
MEM 71.636719 1668776204.8087
MEM 71.648438 1668776204.9184
MEM 71.667969 1668776205.0274
MEM 71.683594 1668776205.1351
MEM 71.699219 1668776205.2433
MEM 71.714844 1668776205.3518
MEM 71.734375 1668776205.4604
MEM 71.750000 1668776205.5685
MEM 71.765625 1668776205.6778
MEM 71.781250 1668776205.7875
MEM 71.796875 1668776205.8970
MEM 71.812500 1668776206.0067
MEM 71.832031 1668776206.1147
MEM 71.902344 1668776206.2240
MEM 71.902344 1668776206.3321
MEM 71.902344 1668776206.4418
MEM 71.902344 1668776206.5507
MEM 71.964844 1668776206.6601
MEM 71.964844 1668776206.7694
MEM 71.964844 1668776206.8785
MEM 71.964844 1668776206.9870
MEM 71.968750 1668776207.0965
MEM 71.980469 1668776207.2057
MEM 71.996094 1668776207.3130
MEM 72.011719 1668776207.4227
MEM 72.031250 1668776207.5319
MEM 72.046875 1668776207.6398
MEM 72.062500 1668776207.7484
MEM 72.074219 1668776207.8570
MEM 72.089844 1668776207.9651
MEM 72.105469 1668776208.0733
MEM 72.121094 1668776208.1812
MEM 72.140625 1668776208.2895
MEM 72.156250 1668776208.3982
MEM 72.171875 1668776208.5075
MEM 72.187500 1668776208.6160
MEM 72.199219 1668776208.7255
MEM 72.214844 1668776208.8343
MEM 72.230469 1668776208.9434
MEM 72.250000 1668776209.0525
MEM 72.265625 1668776209.1605
MEM 72.281250 1668776209.2689
